"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"CAN","12400165",12429520,"ISCED 3A","ISCED 3A","male","yes","yes",545.898,605.388,610.986,88.53957,NA,"yes",NA,"1","0","3+",NA,NA,1.3308
2022,"CAN","12400756",12403799,"ISCED 3A","ISCED 3A","male","yes","yes",355.494,389.243,381.42,2.58481,NA,"yes",NA,"2","1","3+","more than 500",NA,1.5433
2022,"CAN","12400092",12419828,"ISCED 3A","ISCED 3A","female","yes","yes",432.876,445.249,464.437,1.32409,NA,"yes",NA,"3+","1","2","101-200",NA,0.7198
2022,"CAN","12400385",12431729,"ISCED 3A","ISCED 3A","female","yes","yes",448.858,551.795,480.118,10.46789,NA,"yes",NA,"1","0","1","more than 500",NA,-0.444
2022,"CAN","12400749",12422314,"ISCED 3A","ISCED 3A","female","yes","yes",473.598,505.136,553.928,12.50715,NA,"yes",NA,"2","0","2","101-200",NA,0.7513
2022,"CAN","12400844",12415606,"ISCED 3A","ISCED 3A","female","yes","yes",510.58,521.322,507.101,34.39722,NA,"no",NA,"1","1","1","201-500",NA,-0.6064
2022,"CAN","12400815",12435252,"ISCED 3A","ISCED 3A","female","yes","yes",574.887,552.781,424.491,30.20469,NA,"yes",NA,"2","3+","3+","101-200",NA,0.8946
2022,"CAN","12400871",12404494,"ISCED 3A","ISCED 3A","female","yes","yes",499.353,381.268,397.959,8.84753,NA,"yes",NA,"3+","1","2","101-200",NA,0.1838
2022,"CAN","12400201",12410692,"ISCED 3A","ISCED 3A","male","yes","yes",359.353,493.684,336.008,7.43282,NA,"yes",NA,"1","1","2","11-25",NA,0.4295
2022,"CAN","12400498",12415752,"ISCED 3A","ISCED 3A","male","yes","yes",523.585,522.926,498.974,1.74142,NA,"yes",NA,"1","0","2","11-25",NA,-0.3302
2022,"CAN","12400785",12435800,"ISCED 3A","ISCED 3A","male","yes","yes",527.744,472.038,517.794,9.44965,NA,"yes",NA,"2","0","2","101-200",NA,0.735
2022,"CAN","12400581",12426403,"ISCED 3A","ISCED 3A","female","yes","yes",395.422,409.602,426.589,3.39349,NA,"no",NA,"1","1","3+","11-25",NA,0.6329
2022,"CAN","12400148",12432614,"ISCED 3A","ISCED 3B, C","male","yes","yes",368.854,326.38,334.477,2.92397,NA,"yes",NA,"2","0","3+","0-10",NA,-0.6412
2022,"CAN","12400198",12401312,"ISCED 3A","ISCED 3A","male","yes","yes",564.03,402.489,601.786,13.17649,NA,"yes",NA,"2","2","0","26-100",NA,0.9522
2022,"CAN","12400472",12415687,"ISCED 3A","ISCED 3A","female","yes","yes",625.974,644.4,619.857,16.17409,NA,"yes",NA,"1","1","2","201-500",NA,0.894
2022,"CAN","12400849",12415594,"ISCED 3A","ISCED 3A","female","yes","yes",497.219,527.878,570.881,5.74597,NA,"yes",NA,"2","1","3+",NA,NA,1.2673
2022,"CAN","12400720",12400961,"ISCED 3A","ISCED 3A","male","yes","yes",605.343,531.931,637.535,2.18137,NA,"yes",NA,"2","1","3+","101-200",NA,1.1776
2022,"CAN","12400029",12415152,"ISCED 3A","ISCED 3B, C","female","yes","yes",443.56,424.36,447.767,1.4145,NA,"yes",NA,"2","0","3+","26-100",NA,0.1304
2022,"CAN","12400870",12431557,"ISCED 3A","ISCED 3B, C","female","yes","yes",444.761,597.293,530.483,20.6434,NA,"yes",NA,"2","0","2","201-500",NA,-0.0977
2022,"CAN","12400056",12433013,"ISCED 3A","ISCED 3A","female","yes","yes",531.283,508.098,560.845,24.33755,NA,"yes",NA,"3+","1","3+","101-200",NA,1.5437
2022,"CAN","12400737",12421885,"ISCED 3A","ISCED 3A","male","yes","yes",565.273,540.675,568.168,26.596,NA,"yes",NA,"2","1","2","101-200",NA,0.5469
2022,"CAN","12400309",12400367,"ISCED 3A","ISCED 3A","male","yes","yes",628.564,593.725,653.858,1.69261,NA,"yes",NA,"1","1","0","101-200",NA,0.8943
2022,"CAN","12400006",12418328,"ISCED 3A","ISCED 3A","female","yes","yes",512.364,495.061,500.584,17.82402,NA,"yes",NA,"0","1","1","101-200",NA,0.3831
2022,"CAN","12400526",12406934,"ISCED 3A","ISCED 3B, C","male","yes","yes",421.191,515.442,513.087,26.34112,NA,"yes",NA,"2","0","1","101-200",NA,-0.3454
2022,"CAN","12400599",12405951,"ISCED 3A","ISCED 3A","male","yes","yes",605.33,643.205,678.953,49.88141,NA,"yes",NA,"1","1","1","101-200",NA,0.4111
2022,"CAN","12400040",12424469,"ISCED 3A","ISCED 3A","female","no","yes",522.333,586.557,603.752,6.86135,NA,"yes",NA,"1","1","2","201-500",NA,0.868
2022,"CAN","12400283",12428628,"ISCED 3A","ISCED 3A","male","yes","yes",640.315,657.999,679.046,26.05459,NA,"yes",NA,"2",NA,"2","more than 500",NA,1.2144
2022,"CAN","12400783",12409182,"ISCED 3A","ISCED 3A","male","yes","yes",582.737,630.746,633.827,3.19213,NA,"yes",NA,"2","2","2","more than 500",NA,0.8886
2022,"CAN","12400361",12401638,NA,NA,"female",NA,NA,510.366,562.44,508.282,1.50544,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"CAN","12400235",12421473,"ISCED 3A","ISCED 3A",NA,"yes","yes",487.488,531.398,557.824,4.70886,NA,"yes",NA,"1","0","2","101-200",NA,0.9651
2022,"CAN","12400494",12422032,"ISCED 3A","ISCED 3A","female","yes","yes",331.892,375.258,441.455,13.45307,NA,"yes",NA,"1","1","2","101-200",NA,0.5036
2022,"CAN","12400454",12409054,"ISCED 3A","ISCED 3A","male","yes","yes",639.057,665.659,763.162,37.91962,NA,"yes",NA,"1","2","1","101-200",NA,0.7407
2022,"CAN","12400149",12412741,"ISCED 3A","ISCED 3A","female","yes","yes",517.285,497.681,505.73,30.29498,NA,"yes",NA,"1","1","2","11-25",NA,0.6239
2022,"CAN","12400483",12406400,"ISCED 3A","ISCED 3A","female","yes","yes",348.813,413.553,402.057,2.70575,NA,"yes",NA,"2","1","3+","26-100",NA,0.2841
2022,"CAN","12400908",12422244,"ISCED 3A","ISCED 3A","male","yes","yes",491.65,476.764,423.612,5.91165,NA,"yes",NA,"1","0","2","0-10",NA,-0.4354
2022,"CAN","12400516",12414115,"ISCED 3A","ISCED 3A","female","yes","yes",608.122,583.204,592.876,10.33451,NA,"yes",NA,"2","1","2","201-500",NA,0.7877
2022,"CAN","12400116",12413164,"ISCED 3A","ISCED 3A","female","yes","yes",520.632,460.523,514.194,6.65845,NA,"yes",NA,"2","3+","2","201-500",NA,1.4378
2022,"CAN","12400018",12423133,"ISCED 3A","ISCED 3A","female","yes","yes",494.821,609.386,548.117,26.57141,NA,"yes",NA,"2","1","3+","11-25",NA,0.6504
2022,"CAN","12400407",12409757,"ISCED 3A","ISCED 3A","female","yes","yes",580.994,630.039,680.24,4.82497,NA,"yes",NA,"1","0","1","201-500",NA,0.9389
2022,"CHE","75600009",75604923,"ISCED 3A","ISCED 3A","female","yes","yes",490.391,393.938,477.266,11.36477,NA,"yes",NA,"2","1","1","101-200",NA,0.1151
2022,"CHE","75600013",75606707,NA,NA,"male","yes","yes",346.532,339.899,373.262,9.01223,NA,"yes",NA,"1",NA,"2","0-10",NA,NA
2022,"CHE","75600259",75606442,"ISCED 3A","ISCED 3A","male","yes","yes",487.389,385.51,493.837,13.16695,NA,"yes",NA,"1","0","2","201-500",NA,1.0624
2022,"CHE","75600108",75604280,"ISCED 2","ISCED 2","male","yes","yes",440.209,408.784,452.666,14.9542,NA,"yes",NA,"1","0","2","201-500",NA,0.7447
2022,"CHE","75600124",75602890,"ISCED 3A","ISCED 3A","male","yes","yes",545.431,515.399,541.052,13.95873,NA,"yes",NA,"2","1","3+","201-500",NA,1.6345
2022,"CHE","75600219",75601328,NA,"ISCED 3B, C","male","yes","yes",320.779,286.556,356.82,7.45592,NA,"yes",NA,"1","1","0","201-500",NA,-0.4495
2022,"CHE","75600224",75606389,"ISCED 3A","ISCED 2","female","yes","yes",628.161,606.319,590.169,2.1683,NA,"yes",NA,"1","0","1","201-500",NA,-0.2546
2022,"CHE","75600065",75604180,NA,NA,"male","yes",NA,361.228,368.99,371.49,14.43623,NA,"yes",NA,"1","1","3+","101-200",NA,-0.6568
2022,"CHE","75600243",75600607,"ISCED 3A","ISCED 3A","male","yes","yes",786.95,643.46,669.106,15.7443,NA,"no",NA,"0","1","0",NA,NA,1.2926
2022,"CHE","75600183",75604448,NA,NA,"male","yes","yes",361.965,252.54,332.726,10.98628,NA,"yes",NA,"2","1","2","11-25",NA,NA
2022,"CHE","75600147",75607871,"less than ISCED1","ISCED 1","female","yes","yes",582.309,617.486,586.744,11.16458,NA,"yes",NA,"1","0","1","26-100",NA,-0.8942
2022,"CHE","75600067",75604861,"less than ISCED1","ISCED 3B, C","male","yes","yes",433.869,479.773,476.08,11.21689,NA,"yes",NA,"2","2","1","11-25",NA,-0.6445
2022,"CHE","75600176",75600211,"ISCED 3A","ISCED 3A","female","yes","yes",523.375,441.241,466.235,12.37857,NA,"yes",NA,"1","1","3+",NA,NA,1.0535
2022,"CHE","75600227",75600447,"ISCED 3A","ISCED 3A","male","yes","yes",504.69,481.175,447.306,12.52772,NA,"yes",NA,"1","1","3+","11-25",NA,0.0768
2022,"CHE","75600264",75605899,"ISCED 2","ISCED 2","male","yes","yes",467.695,383.091,489.867,12.3773,NA,"yes",NA,"2","1","2","more than 500",NA,-1.2463
2022,"CHE","75600247",75607012,"ISCED 3A","ISCED 3A","male","yes","yes",557.084,483.85,532.733,13.36509,NA,"yes",NA,"1","2","1","26-100",NA,-0.5661
2022,"CHE","75600159",75601376,"ISCED 3B, C","less than ISCED1","male","yes","yes",617.865,641.867,619.607,14.30962,NA,"yes",NA,"1","2","2",NA,NA,1.4591
2022,"CHE","75600241",75607718,"ISCED 3A","ISCED 3A","female","yes","yes",585.251,698.278,595.94,6.2327,NA,"no",NA,"2","1","3+","201-500",NA,1.0267
2022,"CHE","75600195",75607358,"ISCED 3A","ISCED 3A","female","yes","yes",366.219,366.524,362.453,12.2281,NA,"no",NA,"2","3+","3+","101-200",NA,1.1878
2022,"CHE","75600012",75606669,"ISCED 3A","ISCED 3A","female","yes","yes",562.608,568.07,541.627,13.67919,NA,"yes",NA,"1","1","2","101-200",NA,1.0724
2022,"CHE","75600203",75600126,"ISCED 2","ISCED 3A","female","yes","yes",462.922,487.863,505.541,15.44319,NA,"yes",NA,"1","1","3+","11-25",NA,0.1208
2022,"CHE","75600231",75601733,"ISCED 3A","ISCED 3A","female","yes","yes",701.964,699.047,722.227,12.14362,NA,"yes",NA,"2","0","2","201-500",NA,0.7923
2022,"CHE","75600051",75600313,"ISCED 2","ISCED 3B, C","female","yes","yes",429.377,252.138,391.115,10.52401,NA,"yes",NA,"1","1","2","11-25",NA,-0.6974
2022,"CHE","75600014",75607848,"ISCED 3A","ISCED 3A","male","yes","yes",545.778,481.861,509.878,25.3488,NA,"yes",NA,"2","1","2","201-500",NA,1.3328
2022,"CHE","75600161",75600377,NA,NA,"male","yes","yes",560.861,525.621,562.745,11.10354,NA,"yes",NA,"2","1","1","101-200",NA,NA
2022,"CHE","75600162",75604716,"ISCED 3A","ISCED 3B, C","female","yes","yes",435.296,416.364,500.717,12.79479,NA,"yes",NA,"1","3+","3+","more than 500",NA,1.4085
2022,"CHE","75600142",75603633,"ISCED 3A",NA,"male","no","yes",430.463,503.673,458.783,1.44153,NA,"yes",NA,"1","1","0","101-200",NA,-0.6989
2022,"CHE","75600127",75606415,"ISCED 3A","ISCED 3A","male","yes","yes",499.493,493.413,509.238,10.02613,NA,"yes",NA,"1","1","0","26-100",NA,-0.2847
2022,"CHE","75600052",75601562,NA,NA,"female","yes","yes",408.862,400.535,411.938,8.47335,NA,"yes",NA,"1","1","0","11-25",NA,-1.4562
2022,"CHE","75600182",75603042,NA,NA,"female","yes","yes",382.878,294.961,397.845,8.39939,NA,"yes",NA,"2","0","2","0-10",NA,NA
2022,"CHE","75600165",75601507,"ISCED 3B, C","ISCED 3A","female","yes","yes",454.664,457.046,395.786,12.54109,NA,"yes",NA,"1","3+","2","101-200",NA,1.0316
2022,"CHE","75600144",75605014,"ISCED 3A","ISCED 3A","female","yes","yes",593.752,496.864,512.049,10.15662,NA,"yes",NA,"1","1","3+","more than 500",NA,0.5143
2022,"CHE","75600226",75606651,"ISCED 3A","ISCED 3A","female","no","no",498.258,527.523,561.703,13.2606,NA,"yes",NA,"2","0","0","201-500",NA,0.6789
2022,"CHE","75600060",75607763,"ISCED 3A","ISCED 3A","male","yes","yes",527.417,587.755,552.054,9.43285,NA,"yes",NA,"1","1","2","more than 500",NA,1.1328
2022,"CHE","75600130",75605023,"ISCED 3A","ISCED 3A","female","yes","yes",442.215,442.087,497.771,3.5,NA,"yes",NA,"1","0","1","11-25",NA,-0.4627
2022,"CHE","75600239",75601010,"ISCED 2","ISCED 2","male","yes","no",336.018,357.175,329.798,11.27502,NA,"yes",NA,"1","2","0","101-200",NA,-0.479
2022,"CHE","75600253",75607841,"ISCED 3A","ISCED 3A","female","yes","yes",502.234,391.639,457.787,10.64935,NA,"yes",NA,"1","1","2","101-200",NA,0.7069
2022,"CHE","75600071",75604135,"ISCED 3A","ISCED 3B, C","male","yes","yes",401.905,381.741,417.553,12.56713,NA,"yes",NA,"1","1","2","more than 500",NA,0.4629
2022,"CHE","75600112",75607405,"ISCED 3A","ISCED 3A","male","yes","yes",461.852,366.637,472.51,9.8087,NA,"yes",NA,"1","1","1","26-100",NA,-0.2765
2022,"CHE","75600033",75603190,"ISCED 3A","ISCED 3A","female","yes","yes",552.606,515.487,535.695,13.57733,NA,"yes",NA,"1","2","2","101-200",NA,-0.3998
2022,"CHE","75600112",75602832,"ISCED 3A","ISCED 3A","female","yes","yes",616.882,662.495,619.586,9.80123,NA,"yes",NA,"1","1","2","more than 500",NA,0.7779
2022,"CHE","75600263",75601080,"ISCED 2","ISCED 3B, C","female","yes","yes",328.746,375.2,373.855,12.7073,NA,"yes",NA,"2","1","1","26-100",NA,-0.2151
2022,"CHE","75600020",75602115,"ISCED 3A","ISCED 3A","female","yes","yes",413.435,446.48,423.934,12.51872,NA,"yes",NA,"1","2","1","26-100",NA,1.3161
2022,"CHE","75600037",75602720,"ISCED 3A","ISCED 3A","male","yes","yes",499.498,444.198,551.244,11.40326,NA,"yes",NA,"2","2","2","101-200",NA,0.3042
2022,"CHE","75600108",75607862,"ISCED 3A","ISCED 3A","female","yes","yes",567.695,620.997,603.962,13.05423,NA,"yes",NA,"1","1","1",NA,NA,0.8626
2022,"CHE","75600081",75605547,"ISCED 3A","ISCED 1","male","no","no",386.477,438.962,448.855,10.00793,NA,"no",NA,"1","0","0","101-200",NA,0.3738
2022,"CHE","75600018",75603491,"ISCED 3A","ISCED 3A","male","yes","yes",518.564,524.277,533.024,13.07466,NA,"yes",NA,"1","2","3+","101-200",NA,0.9325
2022,"CHE","75600066",75604741,"ISCED 3A","ISCED 3A","male","yes","yes",636.506,623.465,646.314,18.35388,NA,"yes",NA,"0","1","1","101-200",NA,1.2155
2022,"CHE","75600101",75601523,"ISCED 3A","ISCED 3A","female","yes","yes",345.729,406.146,334.223,1.53439,NA,"yes",NA,"1","1","2","more than 500",NA,0.9718
2022,"CHE","75600200",75606280,"ISCED 3A","ISCED 2","male","yes","yes",574.32,590.398,558.02,11.98494,NA,"yes",NA,"1","2","1","more than 500",NA,0.2637
2022,"CHL","15200089",15200533,"ISCED 3A","ISCED 3A","male","yes","yes",523.914,583.169,538.285,18.37243,NA,"yes",NA,"2",NA,"1","101-200",NA,0.5637
2022,"CHL","15200017",15202383,"ISCED 3A","ISCED 3A","female","no","yes",450.73,487.232,478.155,69.12126,NA,"yes",NA,"2","1","1","0-10",NA,0.1321
2022,"CHL","15200128",15202756,"ISCED 3A","ISCED 3A","male","yes","yes",351.862,381.397,365.164,54.23114,NA,"yes",NA,"3+","1","2","11-25",NA,-0.6021
2022,"CHL","15200075",15200088,"less than ISCED1","ISCED 3A","female","yes","yes",367.448,442.678,402.766,9.34648,NA,"yes",NA,"1","1","1","11-25",NA,-0.2287
2022,"CHL","15200019",15202323,"ISCED 2","ISCED 2","male","yes","yes",449.902,531.618,516.097,32.77102,NA,"yes",NA,"1","1","2","101-200",NA,0.0765
2022,"CHL","15200084",15201441,NA,NA,"male",NA,NA,409.119,474.466,481.144,9.48895,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"CHL","15200201",15202000,"ISCED 3A","ISCED 3A","female","yes","yes",450.736,541.224,528.908,34.89769,NA,"yes",NA,"1","0","1","11-25",NA,-1.2794
2022,"CHL","15200022",15205290,"ISCED 3A","ISCED 3A","female","yes","yes",512.032,579.687,557.748,9.82386,NA,"yes",NA,"2","0","3+","26-100",NA,1.1027
2022,"CHL","15200215",15207871,"ISCED 3A","ISCED 3A","female","yes","yes",385.866,406.69,415.236,10.56314,NA,"yes",NA,"1","0","2","201-500",NA,-0.4824
2022,"CHL","15200215",15201009,"ISCED 3A","ISCED 3A","male","yes","yes",556.936,609.879,628.604,11.67504,NA,"yes",NA,"1","0","1","26-100",NA,0.057
2022,"CHL","15200062",15205972,"ISCED 3A","ISCED 2","female","no","yes",381.236,393.164,413.58,36.06103,NA,"yes",NA,"1","0","1","11-25",NA,-1.7471
2022,"CHL","15200029",15206129,"ISCED 3A","ISCED 3A","female","yes","yes",492.216,573.298,564.407,26.30425,NA,"yes",NA,"2","1","3+","101-200",NA,-0.3878
2022,"CHL","15200153",15200518,"ISCED 3A","ISCED 3A","female","yes","no",399.029,489.079,430.279,41.62847,NA,"yes",NA,"0","0","1","11-25",NA,-0.5508
2022,"CHL","15200226",15205543,"ISCED 1","ISCED 1","male",NA,NA,405.388,388.186,516.703,46.1906,NA,NA,NA,NA,NA,NA,"11-25",NA,-3.1967
2022,"CHL","15200151",15204501,"ISCED 3A","ISCED 3A","male","yes","yes",492.664,470.98,555.012,30.82955,NA,"yes",NA,"2",NA,"2","101-200",NA,0.7728
2022,"CHL","15200125",15205329,NA,NA,"male",NA,NA,350.947,336.182,350.619,46.65519,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"CHL","15200079",15200244,"ISCED 3A","ISCED 3A","female","yes","yes",558.72,565.562,512.807,8.47537,NA,"yes",NA,"2","0","2","101-200",NA,0.3601
2022,"CHL","15200044",15206360,"ISCED 3A","ISCED 3A","male","yes","yes",577.917,605.9,672.598,8.45182,NA,"yes",NA,"1","1","2",NA,NA,1.5975
2022,"CHL","15200040",15205105,"ISCED 3A","ISCED 3A","male","yes","yes",409.015,413.657,502.586,40.57863,NA,"yes",NA,"2","1","2","0-10",NA,0.7105
2022,"CHL","15200185",15201919,"ISCED 3A","ISCED 2","female","yes","yes",425.473,474.853,484.1,45.42037,NA,"yes",NA,"2","0","0","11-25",NA,-0.65
2022,"CHL","15200178",15202991,"ISCED 1","ISCED 3A","male","yes","yes",330.851,317.227,294.258,13.72164,NA,"yes",NA,"2","0","1","0-10",NA,-0.3858
2022,"CHL","15200080",15207251,"ISCED 3A","ISCED 3A","female","yes","yes",305.242,363.529,260.549,33.95654,NA,"yes",NA,"3+","1","2","0-10",NA,-0.7681
2022,"CHL","15200038",15202056,"ISCED 3A","ISCED 3A","female","yes","yes",406.779,333.703,467.33,41.98019,NA,"yes",NA,"2","1","2","0-10",NA,-0.2907
2022,"CHL","15200005",15201091,"ISCED 3A","ISCED 3A","male","yes","yes",664.79,707.156,698.284,11.85169,NA,"no",NA,"2","3+","3+",NA,NA,1.616
2022,"CHL","15200230",15200112,"ISCED 3A",NA,"female","yes","yes",450.957,522.688,479.215,51.51153,NA,"yes",NA,"2","0","1","101-200",NA,0.0486
2022,"CHL","15200102",15204137,"ISCED 3A","ISCED 3A","male","yes","yes",394.51,495.639,461.712,61.91546,NA,"yes",NA,"2","0","1","0-10",NA,-0.9364
2022,"CHL","15200023",15204730,"ISCED 3A","ISCED 3A","male","yes","yes",515.736,517.278,594.806,36.11945,NA,"yes",NA,"1","0","1","11-25",NA,-0.7175
2022,"CHL","15200236",15201924,NA,NA,"male",NA,NA,251.539,345.647,280.646,36.65332,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"CHL","15200186",15202253,"ISCED 3A","ISCED 3A","female","yes","yes",502.803,549.801,560.447,34.614,NA,"yes",NA,"2","1","0","11-25",NA,-0.632
2022,"CHL","15200163",15204780,NA,NA,"female","yes","yes",367.898,411.33,451.51,55.17632,NA,"no",NA,"2","1","1","11-25",NA,-0.6349
2022,"CHL","15200004",15201835,"less than ISCED1","ISCED 3A","female","yes","yes",423.186,393.528,418.234,31.03081,NA,"yes",NA,"1",NA,"1","0-10",NA,-1.14
2022,"CHL","15200181",15205499,"ISCED 2","ISCED 3A","male","yes","yes",401.042,469.893,419.734,10.02639,NA,"yes",NA,"3+","1","2","11-25",NA,-0.629
2022,"CHL","15200192",15206869,"ISCED 2","ISCED 1","male","yes","yes",305.452,318.377,407.938,33.38487,NA,"yes",NA,"2","0","1","0-10",NA,-1.8397
2022,"CHL","15200103",15203710,"ISCED 3A","ISCED 3A","female","yes","yes",369.304,443.817,373.408,50.46264,NA,"yes",NA,"1","0","2","101-200",NA,0.5621
2022,"CHL","15200189",15200572,"ISCED 3A","ISCED 3A","male","yes","yes",503.39,556.76,441.309,37.77383,NA,"yes",NA,"1","1",NA,"101-200",NA,-0.2092
2022,"CHL","15200024",15202089,"ISCED 3A","ISCED 3A","male","yes","yes",533.412,572.766,638.134,10.51589,NA,"yes",NA,"1","1","0","201-500",NA,0.9835
2022,"CHL","15200092",15200262,"ISCED 3A","ISCED 3A","female","yes","yes",434.886,481.521,467.751,14.19841,NA,"yes",NA,"2","0","1","11-25",NA,-0.9248
2022,"CHL","15200078",15207626,"ISCED 3A","ISCED 3A","female","yes","no",338.463,418.153,386.832,33.4446,NA,"yes",NA,"1","0","1","26-100",NA,-0.2352
2022,"CHL","15200123",15204048,"ISCED 3A","ISCED 3A","male","no","yes",495.539,450.479,645.272,67.61494,NA,"yes",NA,"1","1","2","11-25",NA,-1.4808
2022,"CHL","15200186",15201758,"ISCED 2","ISCED 3A","female","yes","yes",323.357,262.083,384.121,34.614,NA,"yes",NA,"1","1","1","11-25",NA,-1.4285
2022,"CHL","15200215",15200367,"ISCED 3A","ISCED 3A","male","yes","yes",625.844,692.793,653.343,11.67504,NA,"yes",NA,"2","0","1","26-100",NA,-0.11
2022,"CHL","15200060",15205009,"ISCED 3A",NA,"female","yes","yes",350.175,394.869,312.638,32.01499,NA,"yes",NA,"2","1","1","11-25",NA,-1.0457
2022,"CHL","15200193",15201600,"ISCED 3A","ISCED 3A","female","yes","yes",395.647,430.257,433.692,74.46253,NA,"yes",NA,"1","1","1","11-25",NA,-0.9579
2022,"CHL","15200094",15202798,"ISCED 3A","ISCED 2","female","yes","yes",505.052,618.388,535.162,47.2859,NA,"yes",NA,"2","1","1","26-100",NA,0.2966
2022,"CHL","15200195",15200865,"ISCED 3A","ISCED 2","female","yes","yes",403.832,513.539,430.264,34.22815,NA,"yes",NA,"1","1","1","26-100",NA,-1.2526
2022,"CHL","15200148",15200067,"ISCED 3A","ISCED 3A","female","yes","yes",428.552,449.522,469.321,9.07429,NA,"yes",NA,"2","1","3+","26-100",NA,0.9918
2022,"CHL","15200004",15200864,"ISCED 2","ISCED 2","female","yes","no",347.415,331.268,311.866,31.03081,NA,"yes",NA,"2",NA,"1","26-100",NA,-1.7484
2022,"CHL","15200108",15204647,"ISCED 3A","ISCED 3A","male","yes","yes",576.981,482.313,597.496,4.6007,NA,"yes",NA,"1","0","2","201-500",NA,1.002
2022,"CHL","15200192",15207475,"ISCED 2","ISCED 2","male","no","yes",373.13,362.992,325.768,33.38487,NA,"yes",NA,"2","0","0","0-10",NA,-2.3606
2022,"CHL","15200162",15204474,"ISCED 3A","ISCED 2","male","yes","yes",500.97,479.863,488.931,8.43462,NA,"yes",NA,"2","1","1","101-200",NA,0.4104
2022,"COL","17000135",17006104,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",508.877,579.84,627.033,45.87268,NA,"yes",NA,"2",NA,"1","11-25",NA,0.6731
2022,"COL","17000128",17004934,"ISCED 3A","ISCED 3B, C","male","no","yes",376.15,355.54,364.97,76.56935,NA,"yes",NA,"1","1","0","11-25",NA,-1.9476
2022,"COL","17000133",17007241,"ISCED 3B, C","ISCED 3A","male","no","yes",387.808,431.025,343.512,75.7138,NA,"yes",NA,"1","0","0","0-10",NA,-1.0222
2022,"COL","17000011",17000544,"ISCED 3A","ISCED 3A","female","yes","yes",475.855,571.653,545.825,61.03762,NA,"yes",NA,"1","1","0","26-100",NA,-0.0421
2022,"COL","17000154",17002342,"ISCED 2","ISCED 2","male","yes","no",361.698,288.017,277.083,97.52199,NA,"no",NA,"1",NA,"0","11-25",NA,-0.5609
2022,"COL","17000133",17002436,"ISCED 3A","ISCED 3B, C","male","no","yes",327.778,357.543,403.141,75.7138,NA,"no",NA,"1","0","0","0-10",NA,-0.6018
2022,"COL","17000144",17007556,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",484.468,547.959,544.973,24.54236,NA,"no",NA,"3+","1","0","11-25",NA,0.4945
